,node,n,treat,type_tr,type_no_tr
2377,1033,4,No_PrEP,large,large
2378,2638,1,No_PrEP,large,large
2379,186,1,No_PrEP,large,large
2380,2532,1,No_PrEP,large,large
2381,1911,1,No_PrEP,large,large
2382,524,1,No_PrEP,large,large
2383,2383,1,No_PrEP,large,large
2384,2366,3,PrEP,small,large
2385,1330,2,No_PrEP,large,large
2386,2719,2,No_PrEP,small,small
2387,2600,1,No_PrEP,large,large
2388,1106,2,No_PrEP,large,large
2389,574,2,No_PrEP,large,large
2390,59,1,No_PrEP,large,large
2391,759,3,No_PrEP,large,large
2392,1164,1,No_PrEP,large,large
2393,429,9,PrEP,large,large
2394,1868,4,PrEP,small,large
2395,185,1,No_PrEP,large,large
2396,2139,2,PrEP,large,large
2397,2401,1,No_PrEP,small,small
2398,2535,1,No_PrEP,large,large
2399,2690,2,No_PrEP,small,small
2400,1422,1,No_PrEP,small,small
2401,1983,3,PrEP,small,large
2402,2031,2,No_PrEP,large,large
2403,1610,1,No_PrEP,large,large
2404,1939,1,No_PrEP,large,large
2405,2729,2,No_PrEP,small,small
2406,1689,1,No_PrEP,large,large
2407,2926,1,No_PrEP,small,small
2408,1427,4,PrEP,small,large
2409,1754,1,No_PrEP,large,large
2410,1544,1,No_PrEP,small,small
2411,1808,3,No_PrEP,large,large
2412,78,1,PrEP,small,small
2413,2572,1,No_PrEP,large,large
2414,1611,1,No_PrEP,small,small
2415,1550,1,No_PrEP,large,large
2416,1692,2,No_PrEP,large,large
2417,1444,1,No_PrEP,large,large
2418,1894,2,PrEP,large,large
2419,246,1,No_PrEP,large,large
2420,2510,1,No_PrEP,large,large
2421,506,1,No_PrEP,large,large
2422,365,1,No_PrEP,large,large
2423,2353,1,No_PrEP,large,large
2424,1970,3,No_PrEP,large,large
2425,1322,1,No_PrEP,large,large
2426,1487,1,No_PrEP,large,large
2427,2788,1,No_PrEP,small,small
2428,2453,2,No_PrEP,large,large
2429,1206,4,PrEP,large,large
2430,2153,1,No_PrEP,large,large
2431,843,1,No_PrEP,large,large
2432,1649,1,PrEP,large,large
2433,1442,2,No_PrEP,large,large
2434,2634,2,No_PrEP,large,large
2435,1626,3,No_PrEP,large,large
2436,2756,1,No_PrEP,small,small
2437,700,2,No_PrEP,large,large
2438,2148,1,No_PrEP,large,large
2439,2061,2,No_PrEP,large,large
2440,1685,3,No_PrEP,large,large
2441,848,2,No_PrEP,large,large
2442,2194,2,No_PrEP,large,large
2443,2209,1,No_PrEP,large,large
2444,2730,1,No_PrEP,large,large
2445,2241,1,No_PrEP,small,large
2446,2869,2,No_PrEP,small,small
2447,1234,3,No_PrEP,large,large
2448,1841,2,No_PrEP,large,large
2449,66,2,No_PrEP,large,large
2450,2799,1,No_PrEP,small,small
2451,691,1,PrEP,large,large
2452,2147,1,No_PrEP,large,large
2453,1507,1,No_PrEP,large,large
2454,1553,1,No_PrEP,large,large
2455,2961,2,No_PrEP,small,small
2456,2804,1,No_PrEP,small,large
2457,2259,2,PrEP,large,large
2458,1762,1,No_PrEP,large,large
2459,2906,2,No_PrEP,large,large
2460,2919,1,No_PrEP,small,small
2461,2026,2,PrEP,small,large
2462,2399,1,No_PrEP,large,large
2463,390,1,No_PrEP,large,large
2464,816,1,No_PrEP,small,small
2465,841,4,PrEP,large,large
2466,2655,1,No_PrEP,large,large
2467,1652,2,No_PrEP,large,large
2468,2500,1,No_PrEP,large,large
2469,1052,1,No_PrEP,large,large
2470,1925,1,No_PrEP,large,large
2471,1352,1,No_PrEP,large,large
2472,2465,1,No_PrEP,large,large
2473,2036,1,No_PrEP,large,large
2474,2255,1,No_PrEP,large,large
2475,2538,1,No_PrEP,large,large
2476,2883,2,No_PrEP,small,large
2477,2299,5,PrEP,small,small
2478,1902,1,No_PrEP,large,large
2479,1817,1,No_PrEP,large,large
2480,2429,1,No_PrEP,large,large
2481,2436,2,No_PrEP,large,large
2482,1882,1,No_PrEP,large,large
2483,2692,2,No_PrEP,large,large
2484,1844,3,PrEP,large,large
2485,1969,1,No_PrEP,small,small
2486,921,1,No_PrEP,large,large
2487,1687,1,No_PrEP,large,large
2488,515,1,No_PrEP,small,small
2489,908,1,No_PrEP,large,large
2490,1003,1,No_PrEP,large,large
2491,264,2,No_PrEP,large,large
2492,2368,5,PrEP,small,large
2493,73,2,No_PrEP,large,large
2494,801,3,No_PrEP,large,large
2495,2830,1,No_PrEP,small,small
2496,1627,2,No_PrEP,large,large
2497,1521,1,No_PrEP,large,large
2498,111,1,No_PrEP,large,large
2499,2283,1,No_PrEP,small,small
2500,1116,2,No_PrEP,large,large
2501,2117,1,No_PrEP,large,large
2502,233,2,No_PrEP,large,large
2503,2789,1,No_PrEP,small,small
2504,1467,1,No_PrEP,small,small
2505,2815,1,No_PrEP,large,large
2506,1315,1,No_PrEP,large,large
2507,1723,1,No_PrEP,large,large
2508,2839,1,PrEP,small,large
2509,2781,2,PrEP,small,large
2510,975,2,No_PrEP,large,large
2511,2709,1,No_PrEP,small,small
2512,1483,2,No_PrEP,large,large
2513,232,1,No_PrEP,large,large
2514,1099,1,No_PrEP,large,large
2515,1932,4,No_PrEP,large,large
2516,1382,3,No_PrEP,large,large
2517,89,1,No_PrEP,large,large
2518,829,2,No_PrEP,large,large
2519,2242,3,PrEP,large,large
2520,1571,2,No_PrEP,large,large
2521,1458,2,No_PrEP,large,large
2522,2191,2,No_PrEP,large,large
2523,2275,1,No_PrEP,large,large
2524,1605,1,No_PrEP,large,large
2525,2014,1,No_PrEP,large,large
2526,705,2,No_PrEP,large,large
2527,259,4,PrEP,small,large
2528,2162,2,No_PrEP,large,large
2529,2890,2,No_PrEP,small,small
2530,1411,1,No_PrEP,large,large
2531,1120,2,No_PrEP,large,large
2532,2106,1,No_PrEP,large,large
2533,2767,1,No_PrEP,large,large
2534,1603,1,No_PrEP,large,large
2535,1910,1,No_PrEP,large,large
2536,2196,1,No_PrEP,large,large
2537,2739,1,No_PrEP,large,large
2538,2214,1,No_PrEP,large,large
2539,1897,2,No_PrEP,large,large
2540,2862,1,No_PrEP,small,small
2541,2913,1,No_PrEP,small,small
2542,2675,1,No_PrEP,large,large
2543,1409,1,No_PrEP,large,large
2544,1900,1,No_PrEP,large,large
2545,629,1,No_PrEP,small,small
2546,1813,3,No_PrEP,large,large
2547,1579,7,No_PrEP,large,large
2548,833,1,No_PrEP,large,large
2549,1500,1,No_PrEP,large,large
2550,2267,2,No_PrEP,large,large
2551,2821,1,PrEP,small,large
2552,1410,1,No_PrEP,large,large
2553,1947,1,PrEP,small,large
2554,2935,1,No_PrEP,small,small
2555,2639,1,No_PrEP,large,large
2556,1623,2,PrEP,small,large
2557,2244,1,No_PrEP,large,large
2558,736,1,No_PrEP,large,large
2559,1793,3,PrEP,large,large
2560,2116,2,No_PrEP,large,large
2561,2637,1,No_PrEP,small,small
2562,1212,1,No_PrEP,large,large
2563,932,3,No_PrEP,large,large
2564,2085,2,No_PrEP,large,large
2565,1372,1,No_PrEP,small,small
2566,2842,1,No_PrEP,small,small
2567,810,2,No_PrEP,large,large
2568,2707,2,No_PrEP,small,large
2569,531,1,No_PrEP,large,large
2570,2009,1,No_PrEP,large,large
2571,2427,1,No_PrEP,large,large
2572,2931,1,No_PrEP,small,small
2573,2588,1,No_PrEP,large,large
2574,1866,1,No_PrEP,large,large
2575,716,2,PrEP,large,large
2576,1812,1,No_PrEP,small,small
2577,1929,2,No_PrEP,small,small
2578,1258,2,No_PrEP,large,large
2579,1087,1,No_PrEP,large,large
2580,1469,1,No_PrEP,large,large
2581,1448,1,No_PrEP,large,large
2582,2848,1,No_PrEP,small,small
2583,594,2,No_PrEP,large,large
2584,1952,1,No_PrEP,large,large
2585,2158,1,No_PrEP,large,large
2586,1446,1,No_PrEP,small,small
2587,2582,1,PrEP,small,large
2588,2765,2,PrEP,small,large
2589,2917,1,No_PrEP,small,small
2590,2826,1,No_PrEP,small,small
2591,1181,1,No_PrEP,large,large
2592,1557,1,No_PrEP,large,large
2593,2418,2,No_PrEP,large,large
2594,99,1,PrEP,large,large
2595,2824,1,No_PrEP,small,small
2596,2916,1,No_PrEP,small,small
2597,2818,2,No_PrEP,large,large
2598,2183,3,No_PrEP,large,large
2599,984,1,No_PrEP,large,large
2600,1466,1,No_PrEP,small,small
2601,2620,1,No_PrEP,small,small
2602,2687,2,No_PrEP,small,small
2603,1966,1,No_PrEP,large,large
2604,1819,2,No_PrEP,small,small
2605,2704,1,No_PrEP,large,large
2606,1837,1,No_PrEP,large,large
2607,1170,1,No_PrEP,large,large
2608,2594,1,PrEP,small,large
2609,678,1,No_PrEP,large,large
2610,1881,1,No_PrEP,small,small
2611,1165,2,PrEP,large,large
2612,2769,1,No_PrEP,large,large
2613,2190,1,No_PrEP,large,large
2614,123,2,No_PrEP,large,large
2615,255,1,No_PrEP,large,large
2616,1998,1,No_PrEP,small,small
2617,1824,2,PrEP,small,large
2618,1480,2,No_PrEP,large,large
2619,1658,1,No_PrEP,large,large
2620,2315,1,No_PrEP,large,large
2621,2497,2,No_PrEP,large,large
2622,1896,2,No_PrEP,large,large
2623,2698,1,PrEP,small,small
2624,2823,1,No_PrEP,large,large
2625,2676,1,No_PrEP,large,large
2626,2325,2,No_PrEP,large,large
2627,2775,2,No_PrEP,small,small
2628,2776,1,No_PrEP,large,large
2629,1452,1,No_PrEP,large,large
2630,2615,1,PrEP,small,small
2631,2706,1,No_PrEP,large,large
2632,2942,1,No_PrEP,small,small
2633,1716,1,No_PrEP,small,small
2634,1,1,No_PrEP,large,large
2635,2959,1,No_PrEP,small,small
2636,2344,2,No_PrEP,large,large
2637,1712,1,No_PrEP,small,small
2638,2517,1,No_PrEP,small,large
2639,2938,1,No_PrEP,small,small
2640,2932,1,No_PrEP,small,small
2641,2182,1,No_PrEP,large,large
2642,2868,1,PrEP,small,small
2643,2107,1,No_PrEP,large,large
2644,1428,2,PrEP,large,large
2645,33,1,No_PrEP,large,large
2646,2934,1,No_PrEP,small,small
2647,2431,2,No_PrEP,large,large
2648,2412,1,No_PrEP,small,small
2649,1575,1,No_PrEP,large,large
2650,1264,1,No_PrEP,large,large
2651,2381,1,No_PrEP,large,large
2652,2261,1,PrEP,small,large
2653,2472,1,No_PrEP,small,small
2654,2686,1,No_PrEP,small,small
2655,2217,1,No_PrEP,small,small
2656,2328,1,No_PrEP,small,small
2657,2835,1,No_PrEP,small,small
2658,2524,1,PrEP,small,small
2659,2954,1,No_PrEP,small,small
2660,2629,1,No_PrEP,small,small
2661,2403,1,No_PrEP,large,large
2662,723,1,No_PrEP,large,large
2663,2722,1,No_PrEP,small,small
2664,1455,1,No_PrEP,large,large
2665,1827,1,PrEP,small,large
2666,878,1,No_PrEP,large,large
2667,2720,1,No_PrEP,large,large
2668,1674,1,No_PrEP,large,large
2669,2712,1,No_PrEP,small,small
2670,1134,2,No_PrEP,large,large
2671,2807,1,No_PrEP,large,large
2672,2871,1,PrEP,small,small
2673,2856,1,No_PrEP,small,small
2674,1852,1,No_PrEP,small,small
2675,1357,2,No_PrEP,large,large
2676,2725,1,No_PrEP,large,large
2677,2656,1,No_PrEP,large,large
2678,2458,1,No_PrEP,large,large
2679,1097,1,PrEP,large,large
2680,2772,1,PrEP,small,small
2681,2819,1,No_PrEP,small,small
2682,2565,1,No_PrEP,large,large
2683,2468,1,No_PrEP,small,small
2684,2146,2,No_PrEP,large,large
2685,1854,1,No_PrEP,small,small
2686,2333,2,No_PrEP,large,large
2687,2529,1,No_PrEP,large,large
2688,472,1,No_PrEP,large,large
2689,2023,1,No_PrEP,large,large
2690,2632,1,PrEP,small,small
2691,2796,1,PrEP,small,small
2692,548,1,No_PrEP,large,large
2693,197,1,No_PrEP,large,large
2694,2667,1,No_PrEP,small,small
2695,2287,1,No_PrEP,small,small
2696,1533,1,No_PrEP,large,large
2697,2660,1,No_PrEP,large,large
2698,2877,1,No_PrEP,small,small
2699,2204,1,No_PrEP,small,small
2700,2092,2,No_PrEP,large,large
2701,2591,1,No_PrEP,small,small
2702,2104,1,No_PrEP,large,large
2703,2956,1,No_PrEP,small,small
2704,644,1,No_PrEP,large,large
2705,2419,1,No_PrEP,large,large
2706,2896,1,No_PrEP,small,large
2707,1457,1,No_PrEP,large,large
