,node,treat,degree,size_comm_tr,size_comm_no_tr,old_label,type_comm_tr,type_comm_no_tr
2569,2570,NoTr,1,1,1,2843,small,small
2570,2571,NoTr,4,2522,2604,1501,large,large
2571,2572,NoTr,6,2522,2604,1272,large,large
2572,2573,NoTr,1,2,1,2027,small,small
2573,2574,NoTr,3,2,2,1302,small,small
2574,2575,NoTr,2,2522,2604,1721,large,large
2575,2576,NoTr,1,1,1,1723,small,small
2576,2577,NoTr,1,1,1,1726,small,small
2577,2578,NoTr,7,2522,2604,2459,large,large
2578,2579,NoTr,7,2522,2604,2500,large,large
2579,2580,Tr,3,2,2604,2808,small,large
2580,2581,NoTr,4,2522,2604,2411,large,large
2581,2582,NoTr,1,1,1,2779,small,small
2582,2583,NoTr,4,2522,2604,2257,large,large
2583,2584,NoTr,1,1,1,2950,small,small
2584,2585,NoTr,13,2522,2604,1113,large,large
2585,2586,NoTr,5,2522,2604,2557,large,large
2586,2587,Tr,1,1,1,2885,small,small
2587,2588,Tr,10,2522,2604,1174,large,large
2588,2589,NoTr,5,2522,2604,2235,large,large
2589,2590,NoTr,3,2,2604,2410,small,large
2590,2591,NoTr,3,2522,2604,2809,large,large
2591,2592,NoTr,4,2522,2604,2837,large,large
2592,2593,Tr,2,1,2604,2774,small,large
2593,2594,Tr,9,2522,2604,1873,large,large
2594,2595,NoTr,4,2522,2604,1350,large,large
2595,2596,NoTr,2,2522,2604,2859,large,large
2596,2597,NoTr,1,1,1,2867,small,small
2597,2598,NoTr,9,2522,2604,2743,large,large
2598,2599,NoTr,2,2522,2604,2307,large,large
2599,2600,NoTr,3,2522,2604,2840,large,large
2600,2601,NoTr,6,2522,2604,2841,large,large
2601,2602,NoTr,7,2522,2604,2056,large,large
2602,2603,Tr,5,2522,2604,1773,large,large
2603,2604,NoTr,8,2522,2604,1019,large,large
2604,2605,NoTr,1,1,1,2458,small,small
2605,2606,NoTr,2,2522,2604,2462,large,large
2606,2607,NoTr,4,2522,2604,1387,large,large
2607,2608,NoTr,7,2522,2604,920,large,large
2608,2609,NoTr,3,2522,2604,2707,large,large
2609,2610,NoTr,1,1,1,2690,small,small
2610,2611,NoTr,10,2522,2604,2796,large,large
2611,2612,NoTr,5,2522,2604,853,large,large
2612,2613,NoTr,7,2522,2604,2133,large,large
2613,2614,NoTr,4,2522,2604,1018,large,large
2614,2615,Tr,9,2522,2604,907,large,large
2615,2616,NoTr,11,2522,2604,974,large,large
2616,2617,NoTr,3,2522,2604,1591,large,large
2617,2618,Tr,2,1,2604,860,small,large
2618,2619,NoTr,13,2522,2604,862,large,large
2619,2620,Tr,5,1,2604,2314,small,large
2620,2621,NoTr,11,2522,2604,1357,large,large
2621,2622,NoTr,1,1,1,1911,small,small
2622,2623,NoTr,3,2522,2604,2451,large,large
2623,2624,NoTr,3,2522,2604,1437,large,large
2624,2625,NoTr,1,1,1,2883,small,small
2625,2626,Tr,5,2522,2604,2387,large,large
2626,2627,NoTr,1,1,1,2851,small,small
2627,2628,NoTr,2,2522,2604,2872,large,large
2628,2629,NoTr,4,2522,2604,2368,large,large
2629,2630,NoTr,1,1,1,2618,small,small
2630,2631,NoTr,5,2522,2604,2108,large,large
2631,2632,Tr,1,1,1,2914,small,small
2632,2633,Tr,4,2,2604,1807,small,large
2633,2634,NoTr,1,1,1,2292,small,small
2634,2635,NoTr,6,2522,2604,2310,large,large
2635,2636,NoTr,4,2522,2604,2595,large,large
2636,2637,NoTr,1,1,1,2870,small,small
2637,2638,Tr,1,1,1,2608,small,small
2638,2639,NoTr,7,2522,2604,903,large,large
2639,2640,NoTr,5,2522,2604,1859,large,large
2640,2641,NoTr,3,2522,2604,2416,large,large
2641,2642,NoTr,5,2522,2604,919,large,large
2642,2643,Tr,14,2522,2604,928,large,large
2643,2644,NoTr,11,2522,2604,1895,large,large
2644,2645,NoTr,1,1,1,2483,small,small
2645,2646,Tr,8,2522,2604,2414,large,large
2646,2647,NoTr,3,3,3,2035,small,small
2647,2648,NoTr,5,2522,2604,936,large,large
2648,2649,NoTr,1,1,1,1971,small,small
2649,2650,NoTr,3,2,2604,1265,small,large
2650,2651,NoTr,1,1,1,2696,small,small
2651,2652,Tr,6,2522,2604,940,large,large
2652,2653,NoTr,8,2522,2604,1162,large,large
2653,2654,Tr,4,1,2604,2097,small,large
2654,2655,NoTr,3,2522,2604,2813,large,large
2655,2656,NoTr,1,1,1,1592,small,small
2656,2657,NoTr,2,2522,2604,1594,large,large
2657,2658,NoTr,4,2522,2604,2319,large,large
2658,2659,NoTr,11,2522,2604,1549,large,large
2659,2660,NoTr,1,1,1,2881,small,small
2660,2661,NoTr,1,1,1,2192,small,small
2661,2662,NoTr,1,1,1,1976,small,small
2662,2663,NoTr,12,2522,2604,1122,large,large
2663,2664,NoTr,4,2,2,2699,small,small
2664,2665,NoTr,5,2522,2604,2055,large,large
2665,2666,NoTr,4,2522,2604,985,large,large
2666,2667,NoTr,2,2522,2604,987,large,large
2667,2668,NoTr,5,2522,2604,1046,large,large
2668,2669,NoTr,1,2,1,992,small,small
2669,2670,NoTr,3,2522,2604,2420,large,large
2670,2671,NoTr,3,2522,2604,2482,large,large
2671,2672,NoTr,3,2522,2604,1005,large,large
2672,2673,NoTr,5,2522,2604,2505,large,large
2673,2674,NoTr,1,1,1,1674,small,small
2674,2675,NoTr,6,2522,2604,1020,large,large
2675,2676,NoTr,5,2522,2604,1025,large,large
2676,2677,NoTr,7,2522,2604,2612,large,large
2677,2678,NoTr,1,1,1,1568,small,small
2678,2679,NoTr,6,2522,2604,1335,large,large
2679,2680,NoTr,1,1,1,2947,small,small
2680,2681,NoTr,2,2522,2604,2074,large,large
2681,2682,NoTr,5,2522,2604,1812,large,large
2682,2683,NoTr,3,2522,2604,1941,large,large
2683,2684,Tr,9,2522,2604,1942,large,large
2684,2685,NoTr,1,1,1,1944,small,small
2685,2686,NoTr,5,2522,2604,2767,large,large
2686,2687,NoTr,1,1,1,1463,small,small
2687,2688,NoTr,5,2522,2604,2252,large,large
2688,2689,Tr,1,1,1,2926,small,small
2689,2690,NoTr,3,2,2604,2769,small,large
2690,2691,NoTr,6,2522,2604,1681,large,large
2691,2692,NoTr,4,2522,2604,1521,large,large
2692,2693,NoTr,1,1,1,2484,small,small
2693,2694,NoTr,1,1,1,2517,small,small
2694,2695,NoTr,2,2522,2604,2190,large,large
2695,2696,NoTr,1,1,1,2626,small,small
