,V1,V2
2011,165,1096
2012,165,1777
2013,165,2014
2014,165,1468
2015,165,1404
2016,165,1550
2017,165,1346
2018,165,889
2019,165,826
2020,165,2429
2021,166,53
2022,166,57
2023,166,2067
2024,166,1809
2025,166,1157
2026,166,279
2027,166,1099
2028,166,2080
2029,166,190
2030,166,191
2031,166,1873
2032,166,2570
2033,166,1315
2034,166,2583
2035,166,626
2036,166,1889
2037,166,1665
2038,166,487
2039,166,198
2040,166,1757
2041,166,1151
2042,166,402
2043,166,444
2044,166,2843
2045,166,2184
2046,166,2429
2047,167,57
2048,167,296
2049,167,2515
2050,167,1160
2051,167,2348
2052,167,256
2053,167,2936
2054,167,444
2055,167,2689
2056,167,640
2057,168,46
2058,168,57
2059,168,112
2060,168,1225
2061,168,2743
2062,168,338
2063,168,2257
2064,168,2584
2065,168,1955
2066,169,57
2067,169,63
2068,169,117
2069,169,617
2070,169,869
2071,169,1536
2072,169,1236
2073,169,2390
2074,169,757
2075,169,2009
2076,169,2712
2077,169,1604
2078,169,1050
2079,169,917
2080,169,2921
2081,169,1624
2082,169,411
2083,169,286
2084,169,310
2085,169,761
2086,169,1080
2087,169,528
2088,169,751
2089,169,862
2090,169,1383
2091,169,333
2092,170,18
2093,170,109
2094,170,122
2095,170,123
2096,170,1386
2097,170,1454
2098,170,1543
2099,170,522
2100,170,1251
2101,170,305
2102,170,1544
2103,171,18
2104,171,445
2105,171,385
2106,171,388
2107,171,818
2108,171,1526
2109,171,1817
2110,171,324
2111,171,626
2112,171,1091
2113,171,1818
2114,171,1819
2115,171,1502
2116,172,18
2117,172,1189
2118,172,2102
2119,172,1269
2120,172,215
2121,172,1380
2122,172,1219
2123,172,239
2124,172,2358
2125,172,2359
2126,173,18
2127,173,186
2128,173,1089
2129,173,1506
2130,173,2000
2131,173,2117
2132,173,2388
2133,173,2167
2134,173,1230
2135,173,1777
2136,173,1583
2137,173,1629
2138,173,1562
2139,173,663
2140,173,179
2141,173,976
2142,173,349
2143,173,889
2144,173,331
2145,173,2160
2146,173,1557
2147,174,18
2148,174,844
2149,174,1862
2150,174,1910
2151,174,1722
2152,174,1229
2153,174,303
2154,174,484
2155,174,485
2156,174,1687
2157,174,2116
2158,174,697
2159,174,1002
2160,175,18
2161,175,58
2162,175,111
2163,175,2530
2164,175,2803
2165,175,198
2166,175,824
2167,176,18
2168,176,367
2169,176,2649
2170,176,2820
2171,176,2205
2172,176,495
2173,176,1421
2174,176,1181
2175,176,2361
2176,177,18
2177,177,2199
2178,177,1916
2179,177,1943
2180,177,225
2181,177,2823
2182,177,327
2183,177,1969
2184,177,1704
2185,177,185
2186,178,18
2187,178,429
2188,178,1194
2189,178,1106
2190,178,2487
2191,179,13
2192,179,18
2193,179,90
2194,179,106
2195,179,173
2196,179,916
2197,179,1084
2198,179,406
2199,179,322
2200,179,1432
2201,179,2768
2202,179,2588
2203,179,2548
2204,179,1370
2205,179,392
2206,179,393
2207,179,2616
2208,179,910
2209,179,230
2210,179,415
2211,179,1909
2212,179,1293
2213,180,2
2214,180,18
2215,180,1454
2216,180,1503
2217,180,1636
2218,180,1068
2219,180,302
2220,180,572
2221,180,370
2222,180,865
2223,180,1275
2224,180,1611
2225,180,1953
2226,180,2433
2227,180,1473
2228,180,2359
2229,181,18
2230,181,84
2231,181,1257
2232,181,1701
2233,181,2721
2234,181,1063
2235,181,2386
2236,181,725
2237,181,515
2238,181,185
2239,182,18
2240,182,20
2241,182,52
2242,182,101
2243,182,2022
2244,182,2133
2245,182,1852
2246,182,1047
2247,182,1177
2248,182,2374
2249,182,215
2250,182,2215
2251,182,960
2252,182,315
2253,182,515
2254,182,2187
2255,182,234
2256,183,5
2257,183,18
2258,183,1918
2259,183,1820
2260,183,1296
2261,183,387
2262,183,774
2263,183,707
2264,183,1306
2265,184,18
2266,184,70
2267,184,2771
2268,184,1886
2269,184,1534
2270,184,2910
2271,185,18
2272,185,48
2273,185,58
2274,185,106
2275,185,177
2276,185,181
2277,185,1330
2278,185,1132
2279,185,2825
2280,185,1646
2281,185,1623
2282,185,910
2283,185,888
2284,185,2191
2285,185,824
2286,186,100
2287,186,125
2288,186,127
2289,186,173
2290,186,187
2291,186,188
2292,186,189
2293,186,190
2294,186,191
2295,186,192
2296,186,193
2297,186,194
2298,186,195
2299,186,196
2300,186,197
2301,186,198
2302,186,199
2303,186,200
2304,186,201
2305,187,15
2306,187,60
2307,187,84
2308,187,123
2309,187,186
2310,187,238
2311,187,884
2312,187,1230
2313,187,1804
2314,187,740
2315,187,928
2316,187,324
2317,187,1805
2318,187,1806
2319,187,1651
2320,187,1807
2321,187,827
2322,188,78
2323,188,186
2324,188,1044
2325,188,1178
2326,188,558
2327,188,547
2328,188,1208
2329,189,186
2330,189,241
2331,189,1809
2332,189,1215
2333,189,191
2334,189,2707
2335,189,2702
2336,189,1414
2337,190,166
2338,190,186
2339,190,1270
2340,190,1342
2341,190,2051
2342,190,2819
2343,190,435
2344,190,1732
2345,190,815
2346,190,2187
2347,191,23
2348,191,166
2349,191,186
2350,191,189
2351,191,301
2352,191,2515
2353,191,847
2354,191,1988
2355,191,2559
2356,192,186
2357,192,2078
2358,192,1350
2359,192,1525
2360,192,2563
2361,192,812
2362,192,2376
2363,192,391
2364,192,286
2365,192,930
2366,192,1519
2367,192,2153
2368,192,1088
2369,192,1807
2370,192,1473
2371,193,186
2372,193,808
2373,193,1339
2374,193,2039
2375,193,1785
2376,193,1639
2377,193,353
2378,193,2429
2379,194,186
2380,194,1112
2381,194,1348
2382,194,1831
2383,194,1311
2384,194,1368
2385,194,672
2386,194,1157
2387,194,731
2388,194,791
2389,194,545
2390,194,1161
2391,194,886
2392,194,1276
2393,194,1687
2394,194,1262
2395,194,1138
2396,194,2439
2397,194,569
2398,194,1073
2399,194,1650
2400,194,508
2401,194,315
2402,195,186
2403,195,1134
2404,195,270
2405,195,2754
2406,196,113
2407,196,186
2408,196,294
2409,196,2577
2410,196,385
2411,196,535
2412,196,1197
2413,196,2218
2414,196,2123
2415,196,2797
2416,196,1963
2417,196,859
2418,197,120
2419,197,186
2420,197,1123
2421,197,289
2422,197,728
2423,197,2295
2424,197,956
2425,197,2400
2426,197,554
2427,197,586
2428,197,1078
2429,197,1000
2430,197,487
2431,197,457
2432,197,1759
2433,197,1082
2434,197,1564
2435,197,2809
2436,198,52
2437,198,93
2438,198,119
2439,198,166
2440,198,175
2441,198,186
2442,198,870
2443,198,297
2444,198,2553
2445,198,1432
2446,198,1243
2447,198,2817
2448,198,1160
2449,198,1943
2450,198,1375
2451,198,1647
2452,198,2459
2453,198,456
2454,198,1485
2455,199,186
2456,199,2020
2457,199,2067
2458,199,1009
2459,199,2181
2460,199,2825
2461,199,1980
2462,199,613
2463,199,807
2464,199,2732
2465,200,40
2466,200,186
2467,200,2293
2468,200,485
2469,200,275
2470,200,1699
2471,200,776
2472,200,2716
2473,200,240
2474,200,1383
2475,201,12
2476,201,186
2477,201,1801
2478,201,1103
2479,201,2520
2480,201,252
2481,201,2881
2482,201,1578
2483,201,2813
2484,201,457
2485,201,2151
2486,201,1255
2487,201,1576
2488,202,99
2489,203,204
2490,204,137
2491,204,203
2492,204,428
2493,204,1389
2494,204,891
2495,204,1659
2496,204,650
2497,204,894
2498,204,1225
2499,204,756
2500,204,1206
2501,204,252
2502,204,2316
2503,204,2736
2504,204,871
2505,204,1286
2506,204,1681
2507,204,1475
2508,204,485
2509,204,1371
2510,204,1409
2511,204,920
2512,204,1360
2513,204,1614
2514,204,349
2515,204,2375
2516,204,1293
2517,205,206
2518,205,207
2519,205,208
2520,205,209
2521,206,205
2522,206,580
2523,206,1223
2524,206,2327
2525,206,2410
2526,206,1433
2527,206,409
2528,206,2411
2529,206,1964
2530,206,2195
2531,206,1485
2532,206,2412
2533,206,381
2534,206,509
2535,207,22
2536,207,205
2537,207,1659
2538,207,1197
2539,207,574
2540,207,2556
2541,207,1623
2542,207,1728
2543,207,589
2544,207,1548
2545,208,205
2546,208,1840
2547,208,974
2548,208,958
2549,208,607
2550,208,621
2551,208,2645
2552,208,2828
2553,208,1505
2554,208,923
2555,209,205
2556,209,2130
2557,209,2142
2558,209,2235
2559,209,322
2560,209,2369
2561,209,1810
2562,209,2825
2563,209,1539
2564,209,1315
2565,209,2077
2566,209,2619
2567,209,2841
2568,209,900
2569,209,2755
2570,209,1041
2571,209,416
2572,210,211
2573,211,210
2574,211,1840
2575,211,2184
2576,212,213
2577,213,90
2578,213,212
2579,213,617
2580,213,844
2581,213,1558
2582,213,1559
2583,213,1560
2584,213,1561
2585,213,1432
2586,213,246
2587,213,407
2588,213,306
2589,213,606
2590,213,1159
2591,213,465
2592,213,291
2593,213,1562
2594,213,1563
2595,213,1430
2596,213,858
2597,213,1564
2598,213,1553
2599,213,1565
2600,213,1566
2601,213,1567
2602,214,215
2603,214,216
2604,214,217
2605,215,69
2606,215,122
2607,215,172
2608,215,182
2609,215,214
2610,215,479
2611,215,1248
2612,215,1205
2613,215,1993
2614,215,1215
2615,215,441
2616,215,1017
2617,215,1629
2618,215,1058
2619,215,1049
2620,215,714
2621,215,908
2622,215,1686
2623,215,374
2624,215,930
2625,215,1958
2626,215,1758
2627,215,2844
2628,215,841
2629,215,816
2630,215,416
2631,216,29
2632,216,69
2633,216,128
2634,216,214
2635,216,1725
2636,216,1847
2637,216,1978
2638,216,1926
2639,216,2224
2640,216,521
2641,216,1895
2642,216,2730
2643,216,2915
2644,216,1485
2645,216,1555
2646,217,214
2647,217,1847
2648,217,1760
2649,217,385
2650,217,512
2651,217,1802
2652,217,1878
2653,217,621
2654,217,695
2655,217,1171
2656,217,2851
2657,217,1002
2658,217,1129
2659,217,2252
2660,218,219
2661,218,220
2662,218,221
2663,218,222
2664,219,218
2665,219,1335
2666,219,1336
2667,219,919
2668,219,920
2669,219,1337
2670,219,1081
2671,220,218
2672,220,1978
2673,220,1979
2674,220,1980
2675,220,222
2676,220,838
2677,220,1094
2678,220,1981
2679,221,218
2680,221,2056
2681,221,2212
2682,221,2552
2683,221,2656
2684,221,1484
2685,221,2753
2686,222,218
2687,222,220
2688,222,461
2689,222,2246
2690,222,1628
2691,222,951
2692,222,722
2693,222,724
2694,222,1611
2695,222,1594
2696,223,224
2697,223,225
2698,223,226
2699,223,227
2700,223,228
2701,224,223
2702,224,359
2703,224,2501
2704,224,638
2705,224,1250
2706,224,2712
2707,224,1630
2708,224,822
2709,224,2271
2710,224,569
2711,224,351
2712,224,1033
2713,224,979
2714,225,152
2715,225,177
2716,225,223
2717,225,808
2718,225,1280
2719,225,1408
2720,225,881
2721,225,1633
2722,225,2313
2723,225,2490
2724,225,385
2725,225,1668
2726,225,951
2727,225,1475
2728,225,1430
2729,225,1639
2730,225,2584
2731,225,1422
2732,225,889
2733,225,351
2734,225,841
2735,226,223
2736,226,502
2737,226,1561
2738,226,2644
2739,226,1452
2740,227,223
2741,227,863
2742,227,2301
2743,227,1207
2744,227,824
2745,227,752
2746,227,640
2747,227,1795
2748,228,39
2749,228,53
2750,228,91
2751,228,223
2752,228,2127
2753,228,2246
2754,228,1330
2755,228,2475
2756,228,1856
2757,228,1333
2758,228,1327
2759,228,1303
2760,228,1479
2761,228,1981
2762,228,2232
2763,228,357
2764,229,230
2765,230,179
2766,230,229
2767,230,1746
2768,230,1722
2769,230,829
2770,230,1569
2771,230,1411
2772,230,966
2773,230,1750
2774,230,820
2775,230,1274
2776,230,371
2777,230,747
2778,230,548
2779,230,2947
2780,230,725
2781,230,779
2782,231,232
2783,231,233
2784,231,234
2785,232,231
2786,232,2186
2787,232,1036
2788,232,2225
2789,232,2218
2790,232,1716
2791,232,2689
2792,232,889
2793,232,1585
2794,232,594
2795,233,231
2796,233,583
2797,233,1988
2798,233,2601
2799,233,1486
2800,234,19
2801,234,162
2802,234,182
2803,234,231
2804,234,1536
2805,234,2420
2806,234,2649
2807,234,2504
2808,234,306
2809,234,1261
2810,234,1429
2811,234,1345
2812,234,2146
2813,234,2197
2814,234,2419
2815,234,2061
2816,234,1341
2817,235,236
2818,235,237
2819,236,67
2820,236,235
2821,236,2125
2822,236,429
2823,236,1774
2824,236,493
2825,236,1214
2826,236,2080
2827,236,2009
2828,236,341
2829,236,1612
2830,236,1170
2831,236,2126
2832,236,331
2833,237,235
2834,237,1067
2835,237,916
2836,237,1683
2837,237,1238
2838,237,515
2839,238,187
2840,238,239
2841,238,240
2842,239,3
2843,239,147
2844,239,172
2845,239,238
2846,239,708
2847,239,1010
2848,239,2534
2849,239,982
2850,239,337
2851,239,1126
2852,239,2446
2853,239,1018
2854,239,345
2855,239,1622
2856,239,961
2857,239,1173
2858,239,1837
2859,239,2361
2860,239,515
2861,239,1854
2862,239,2701
2863,240,117
2864,240,200
2865,240,238
2866,240,1385
2867,240,981
2868,240,1368
2869,240,992
2870,240,903
2871,240,1352
2872,240,1457
2873,240,2789
2874,240,2374
2875,240,2434
2876,240,2674
2877,240,1261
2878,240,917
2879,240,560
2880,240,1140
2881,240,859
2882,241,189
2883,241,242
2884,241,243
2885,242,19
2886,242,241
2887,242,999
2888,242,1778
2889,242,1512
2890,242,1114
2891,242,497
2892,242,825
2893,242,1488
2894,242,922
2895,243,241
2896,244,245
2897,244,246
2898,245,150
2899,245,151
2900,245,244
2901,245,660
2902,245,471
2903,245,785
2904,245,716
2905,245,870
2906,245,1044
2907,245,1607
2908,245,1674
2909,245,252
2910,245,1105
2911,245,2055
2912,245,2548
2913,245,1751
2914,245,1447
2915,245,1025
2916,245,646
2917,245,1687
2918,245,856
2919,245,1264
2920,245,567
2921,245,1757
2922,245,288
2923,246,213
2924,246,244
2925,246,510
2926,246,831
2927,246,1457
2928,246,1011
2929,246,568
2930,246,1233
2931,246,1211
2932,247,21
2933,247,248
2934,247,249
2935,247,250
2936,247,251
2937,247,252
2938,248,247
2939,248,289
2940,248,290
2941,248,291
2942,249,247
2943,249,273
2944,249,764
2945,249,1606
2946,249,1760
2947,249,811
2948,249,1761
2949,249,545
2950,249,275
2951,249,1137
2952,249,1209
2953,249,1491
2954,249,1012
2955,249,1173
2956,249,1553
2957,249,659
2958,249,978
2959,249,1762
2960,249,879
2961,249,1174
2962,250,247
2963,250,933
2964,250,1465
2965,251,247
2966,251,1996
2967,251,1050
2968,251,2472
2969,251,2473
2970,252,6
2971,252,201
2972,252,204
2973,252,245
2974,252,247
2975,252,1515
2976,252,1225
2977,252,2598
2978,252,2418
2979,252,2333
2980,252,2296
2981,252,2463
2982,252,1583
2983,252,635
2984,252,256
2985,252,2116
2986,252,628
2987,252,678
2988,252,328
2989,252,961
2990,252,1064
2991,252,331
2992,253,254
2993,254,30
2994,254,71
2995,254,253
2996,254,296
2997,254,2098
2998,254,2219
2999,254,521
3000,254,472
3001,254,572
3002,254,2621
3003,254,2405
3004,254,1638
3005,254,339
3006,254,2559
3007,254,1149
3008,254,2243
3009,254,2326
3010,254,396
3011,254,457
3012,254,402
3013,254,1551
3014,254,1040
3015,254,1566
3016,254,2755
3017,255,256
3018,255,257
3019,256,167
3020,256,252
3021,256,255
3022,256,414
3023,256,2582
3024,256,2055
3025,256,2308
3026,256,409
3027,256,2123
3028,256,1890
3029,257,255
3030,257,998
3031,257,1373
3032,257,1445
3033,257,2561
3034,257,1358
3035,257,534
3036,257,1761
3037,257,975
3038,257,1687
3039,257,411
3040,257,1957
3041,257,799
3042,257,1829
3043,258,259
3044,259,258
3045,259,282
3046,259,2200
3047,259,285
3048,259,2087
3049,260,261
3050,260,262
3051,260,263
3052,261,156
3053,261,260
3054,261,1130
3055,261,1598
3056,261,1799
3057,261,642
3058,261,957
3059,261,1885
3060,261,2044
3061,261,1210
3062,261,2385
3063,261,1203
3064,261,379
3065,261,2646
3066,262,260
3067,263,149
3068,263,260
3069,263,596
3070,263,1733
3071,263,2461
3072,263,1712
3073,263,771
3074,263,1585
3075,263,867
3076,264,265
3077,264,266
3078,265,264
3079,265,842
3080,265,964
3081,265,1483
3082,265,1068
3083,265,1990
3084,265,1784
3085,265,703
3086,265,1947
3087,265,2179
3088,265,865
3089,265,1470
3090,265,1958
3091,265,2180
3092,265,1653
3093,265,1557
3094,266,264
3095,266,2102
3096,266,1693
3097,266,1750
3098,266,272
3099,267,268
3100,268,46
3101,268,49
3102,268,267
3103,268,510
3104,268,1914
3105,268,2495
3106,268,1133
3107,268,1774
3108,268,1250
3109,268,2621
3110,268,834
3111,268,723
3112,268,291
3113,268,486
3114,268,2793
3115,268,1202
3116,268,1129
3117,269,105
3118,269,270
3119,269,271
3120,269,272
3121,270,195
3122,270,269
3123,270,1431
3124,270,1735
3125,270,2705
3126,270,876
3127,271,26
3128,271,96
3129,271,131
3130,271,269
3131,271,1852
3132,271,366
3133,271,2080
3134,271,505
3135,271,1059
3136,271,794
3137,271,641
3138,271,405
3139,272,266
3140,272,269
3141,272,1280
3142,272,870
3143,272,493
3144,272,306
3145,272,975
3146,272,1735
3147,272,456
3148,272,1923
3149,272,922
3150,272,1388
3151,273,52
3152,273,249
3153,273,274
3154,273,275
3155,273,276
3156,273,277
3157,274,273
3158,274,531
3159,274,2737
3160,274,905
3161,274,813
3162,274,1331
3163,274,2411
3164,274,2705
3165,274,539
3166,274,800
3167,274,2360
3168,274,333
3169,275,15
3170,275,200
3171,275,249
3172,275,273
3173,275,947
3174,275,791
3175,275,1657
3176,275,1253
3177,275,434
3178,275,1562
3179,275,2423
3180,275,838
3181,275,2900
3182,276,110
3183,276,273
3184,276,293
3185,276,632
3186,276,1537
3187,276,742
3188,276,2825
3189,276,1139
3190,276,2114
3191,276,1652
3192,277,154
3193,277,273
3194,277,1096
3195,277,542
3196,277,1568
3197,277,1030
3198,277,1018
3199,277,1653
3200,278,279
3201,278,280
3202,278,281
3203,279,166
3204,279,278
3205,279,728
3206,279,1098
3207,279,1928
3208,279,1369
3209,279,2284
3210,279,2405
3211,279,1090
3212,279,1159
3213,279,291
3214,279,1018
3215,279,1699
3216,279,2798
3217,279,2076
3218,279,2799
3219,279,909
3220,279,1171
3221,279,329
3222,279,1302
3223,279,778
3224,279,962
3225,279,1088
3226,279,2634
3227,279,1443
3228,279,1185
3229,279,1605
3230,280,278
3231,280,2261
3232,280,1330
3233,280,2231
3234,280,982
3235,280,726
3236,281,48
3237,281,278
3238,281,294
3239,281,913
3240,281,809
3241,281,1659
3242,281,2327
3243,281,741
3244,281,2371
3245,281,1842
3246,281,1274
3247,281,2158
3248,281,2004
3249,281,2640
3250,281,911
3251,281,2716
3252,281,1813
3253,282,106
3254,282,259
3255,282,283
3256,282,284
3257,282,285
3258,282,286
3259,283,120
3260,283,282
3261,283,1068
3262,283,1627
3263,283,893
3264,283,768
3265,283,791
3266,283,1628
3267,283,407
3268,283,645
3269,283,951
3270,283,1629
3271,283,1630
3272,283,1127
3273,283,1631
3274,283,714
3275,283,1218
3276,283,875
3277,283,663
3278,283,1632
3279,283,815
3280,283,1355
3281,283,1615
3282,284,282
3283,284,2011
3284,284,747
3285,285,259
3286,285,282
3287,285,1065
3288,285,1235
3289,285,1674
3290,285,2325
3291,285,1631
3292,286,90
3293,286,169
3294,286,192
3295,286,282
3296,286,969
3297,286,784
3298,286,1010
3299,286,719
3300,286,2457
3301,286,502
3302,286,943
3303,286,1194
3304,286,2068
3305,286,2049
3306,286,2867
3307,286,1748
3308,286,2218
3309,286,1964
3310,286,806
3311,286,426
3312,286,1981
3313,287,288
3314,288,245
3315,288,287
3316,288,881
3317,288,2535
3318,288,2563
3319,288,1884
3320,288,1819
3321,289,84
3322,289,197
3323,289,248
3324,289,1066
3325,289,1280
3326,289,784
3327,289,1684
3328,289,1685
3329,289,388
3330,289,1147
3331,289,625
3332,289,1686
3333,289,1687
3334,289,345
3335,289,1019
3336,289,395
3337,289,1001
3338,289,424
3339,289,1688
3340,289,349
3341,289,1689
3342,290,248
3343,290,719
3344,290,2287
3345,290,2021
3346,291,213
3347,291,248
3348,291,268
3349,291,279
3350,291,1223
3351,291,363
3352,291,2199
3353,291,2344
3354,291,2736
3355,291,1645
3356,291,1277
3357,291,1162
3358,291,401
3359,291,1120
3360,291,2924
3361,291,825
3362,291,1485
3363,291,763
3364,291,2732
3365,291,1183
3366,291,491
3367,292,112
3368,293,78
3369,293,276
3370,293,294
3371,293,295
3372,293,296
3373,293,297
3374,293,298
3375,293,299
3376,293,300
3377,293,301
3378,293,302
3379,293,303
3380,293,304
3381,293,305
3382,293,306
3383,293,307
3384,293,308
3385,293,309
3386,293,310
3387,293,311
3388,293,312
3389,293,313
3390,293,314
3391,293,315
3392,293,316
3393,293,317
3394,293,318
3395,294,196
3396,294,281
3397,294,293
3398,294,1123
3399,294,1124
3400,294,1125
3401,294,1126
3402,294,1127
3403,294,547
3404,294,917
3405,294,1128
3406,294,328
3407,294,1129
3408,295,293
3409,295,734
3410,295,1130
3411,295,1131
3412,295,1132
3413,295,1133
3414,295,1134
3415,295,1135
3416,295,905
3417,295,1136
3418,295,1137
3419,295,1138
3420,295,1139
3421,295,920
3422,295,1140
3423,295,1141
3424,295,839
3425,295,1142
3426,295,1143
3427,295,1144
3428,295,593
3429,296,167
3430,296,254
3431,296,293
3432,296,1175
3433,296,1918
3434,296,1949
3435,296,981
3436,296,1950
3437,296,1295
3438,296,1951
3439,296,1314
3440,296,1417
3441,296,1952
3442,296,309
3443,296,1953
3444,296,1954
3445,296,1012
3446,296,1082
3447,296,379
3448,296,459
3449,296,1129
3450,296,1955
3451,296,1654
3452,296,1626
3453,297,198
3454,297,293
3455,297,1188
3456,297,1426
3457,297,1696
3458,297,585
3459,297,813
3460,297,1812
3461,297,1887
3462,297,593
3463,297,405
3464,298,148
3465,298,293
3466,298,1525
3467,298,2400
3468,298,788
3469,298,2048
3470,298,1578
3471,298,2447
3472,298,679
3473,298,682
3474,298,508
3475,298,2448
3476,299,293
3477,299,2089
3478,299,1588
3479,299,303
3480,299,646
3481,299,2193
3482,299,774
3483,299,527
3484,299,1504
3485,299,866
3486,300,117
3487,300,119
3488,300,293
3489,300,1005
3490,300,2155
3491,300,1645
3492,300,905
3493,300,1197
3494,300,1274
3495,300,2233
3496,300,1140
3497,300,2195
3498,300,2573
3499,300,1088
3500,301,191
3501,301,293
3502,301,1186
3503,301,2500
3504,301,2512
3505,301,1352
3506,301,769
3507,301,2003
3508,301,2579
3509,301,340
3510,301,1147
3511,301,2580
3512,301,395
3513,301,2581
3514,301,838
3515,301,921
3516,301,509
3517,301,2069
3518,302,180
3519,302,293
3520,302,1942
3521,302,1878
3522,302,807
3523,303,46
3524,303,122
3525,303,174
3526,303,293
3527,303,299
3528,303,1775
3529,303,1445
3530,303,2486
3531,303,720
3532,303,1135
3533,303,2635
3534,303,573
3535,303,1059
3536,303,1201
3537,303,475
3538,303,1958
3539,303,1354
3540,303,1110
